Customer_ID	Last_Name	First_Name	Sex	Age	ZIP	Plan	Plan_Start_Date	Customer_Since	Salesman_EID
33171.0	Taylor	Adrienne	F	35	97385	Gold	2023-05-03	2019-01-17	98839
33172.0	Ramírez	Brandon	M	49	97227	Infinity	2020-04-26	2003-02-20	988875
33173.0	García	Allison	F	46	97269	Basic	2023-06-30	2007-06-20	494673
33174.0	Watson	Belinda	F	36	97217	Basic	2022-02-26	2012-07-08	595536
33175.0	Ward	Natalia	F	48	97362	Basic	2023-10-14	2016-04-18	888302
33176.0	Soto	Clayton	M	40	97173	Basic	2023-02-05	2016-10-25	45592
33178.0	Lara	Rachel	F	31	97428	Infinity	2021-05-24	2007-12-18	268644
33179.0	Roy	Patti	F	55	97142	Gold	2023-11-03	2014-08-26	721860
33180.0	Castro	Vera	F	43	97246	Platinum	2022-08-21	2003-08-27	727052
33181.0	Bouchard	Victor	M	48	97330	Basic	2023-02-04	2023-01-26	593544
33182.0	Ibarra	Judith	F	56	97223	Gold	2022-09-20	2018-02-08	990286
33183.0	Luna	Robin	M	38	97206	Basic	2022-04-28	2018-03-05	369803
33184.0	Luna	Robin	F	42	97228	Gold	2023-08-21	2014-07-01	828598
33185.0	Martínez	Connie	F	21	97216	Basic	2023-10-09	2016-08-21	953208
33186.0	Murphy	Pam	F	43	97306	Gold	2023-09-23	2005-04-08	894970
33187.0	Maldonado	Mya	F	28	97273	Gold	2023-06-10	2004-02-10	629366
33188.0	Sánchez	Donald	M	63	97299	Basic	2023-05-03	2005-03-23	77610
33189.0	Rogers	Sara	F	77	97239	Gold	2022-02-26	2018-03-07	626279
33190.0	Santos	Marisa	F	63	97252	Gold	2023-01-17	2013-07-05	6325
33191.0	Méndez	Albert	M	65	97274	Gold	2023-04-11	2015-06-08	631479
33192.0	Peterson	Briana	F	20	97124	Gold	2022-02-10	2011-04-16	108466
33193.0	Carter	Blake	M	36	97392	Platinum	2023-01-02	2018-08-06	34674
33194.0	Castro	Donnie	M	59	97260	Gold	2023-08-10	2018-03-07	862045
33195.0	Hill	Melvin	M	39	97331	Gold	2023-05-18	2007-12-28	928539
33196.0	Rosales	Bella	F	39	97119	Platinum	2023-03-24	2003-05-17	532016
33197.0	Pérez	Johnny	M	64	97125	Platinum	2023-10-19	2019-08-12	700218
33198.0	De Los Santos	Ella	F	59	97230	Obsidian	2022-12-04	2018-06-20	865682
33199.0	Castillo	Kai	M	55	97140	Obsidian	2022-01-12	2007-10-18	894100
33200.0	Parker	Erick	M	33	97362	Basic	2023-05-30	2005-10-02	666569
33201.0	Nava	Damian	M	48	97231	Basic	2022-02-14	2003-09-22	396153
33202.0	Robinson	Amanda	F	67	97406	Gold	2023-02-16	2005-08-19	263270
33203.0	Santana	Joann	F	71	97380	Gold	2022-02-20	2012-02-21	398911
33204.0	Morin	Devin	M	32	97165	Gold	2023-06-03	2011-08-10	497465
33205.0	MacDonald	Ricky	M	61	97222	Gold	2023-02-02	2022-01-30	398911
33206.0	Cruz	Nolan	M	48	97173	Gold	2023-10-08	2012-08-12	199619
33207.0	Maldonado	Wallace	M	67	97273	Platinum	2023-07-06	2012-04-16	858155
33208.0	Silva	Tracy	M	28	97216	Basic	2023-09-01	2005-07-02	864715
33209.0	Silva	Tracy	F	72	97264	Basic	2023-08-19	2003-10-22	203233
33210.0	Thomas	Daryl	M	46	97187	Basic	2023-01-10	2005-01-04	35326
33211.0	Vargas	Johnnie	M	41	97338	Basic	2023-08-23	2020-12-03	629740
33212.0	Ibarra	Xavier	M	62	97190	Basic	2022-03-14	2009-09-23	270275
33213.0	Pacheco	Roxanne	F	43	97177	Gold	2023-07-15	2022-02-03	720953
33214.0	Rivas	Terry	M	21	97469	Gold	2023-09-26	2012-08-07	625368
33215.0	Rivas	Terry	F	56	97387	Gold	2023-06-15	2005-02-21	591610
33216.0	Rosas	Isabel	F	62	97449	Gold	2022-11-13	2017-06-22	102998
33217.0	Wood	Marion	M	40	97164	Gold	2023-03-17	2009-06-02	98839
33218.0	Wood	Marion	F	37	97142	Obsidian	2023-02-22	2014-06-24	465649
33219.0	Bouchard	Lynda	F	55	97452	Basic	2023-12-10	2016-09-22	363251
33220.0	Santana	Rickey	M	64	97386	Platinum	2022-10-24	2014-09-07	898319
33221.0	Jiménez	Louise	F	63	97172	Gold	2023-02-08	2014-10-01	9174
33222.0	Allen	Susan	F	44	97341	Gold	2023-01-15	2007-05-14	927812
33223.0	Hall	Karina	F	60	97388	Basic	2023-12-28	2018-10-15	930747
33224.0	de la Cruz	Jennifer	F	77	97184	Gold	2023-04-07	2013-04-19	729733
33225.0	Méndez	Kerry	M	60	97242	Basic	2023-05-21	2005-01-28	852817
33226.0	Méndez	Kerry	F	58	97433	Basic	2023-08-14	2004-09-01	144001
33227.0	Martínez	Melody	F	54	97405	Platinum	2023-05-16	2006-10-22	398412
33228.0	Suárez	Jordan	M	75	97319	Platinum	2023-06-29	2020-09-03	594442
33229.0	Suárez	Jordan	F	48	97354	Gold	2023-10-23	2012-03-02	696622
33230.0	Mora	Marlene	F	49	97325	Basic	2022-11-21	2013-07-31	791078
33231.0	Gómez	Corey	M	26	97284	Basic	2023-11-03	2018-03-16	265311
33232.0	Wright	Brielle	F	36	97185	Basic	2023-10-25	2007-06-17	790748
33233.0	Ortega	Jose	M	52	97426	Gold	2023-01-26	2017-11-09	4801
33234.0	Portillo	Piper	F	43	97457	Basic	2023-07-10	2005-02-20	791305
33235.0	Vásquez	Emerson	F	66	97145	Basic	2023-02-25	2014-02-03	595536
33236.0	Castillo	Corey	M	62	97288	Basic	2023-05-15	2020-08-05	917938
33237.0	Ávila	Dominique	F	38	97465	Basic	2023-03-29	2012-11-28	205903
33238.0	Martin	Shelia	F	37	97394	Basic	2022-01-28	2010-11-29	595536
33239.0	Cruz	Linda	F	64	97451	Basic	2022-04-12	2021-12-30	393364
33240.0	Rodríguez	Denise	F	26	97484	Basic	2022-07-14	2010-02-08	101613
33241.0	Díaz	Debbie	F	20	97369	Obsidian	2023-08-27	2018-08-15	45592
33242.0	Barnes	Peter	M	55	97343	Basic	2023-07-13	2018-01-26	893870
33243.0	Ramos	Nova	F	57	97289	Basic	2023-01-06	2009-09-22	435648
33244.0	Morris	Pat	F	36	97358	Basic	2023-11-15	2013-03-10	692930
33245.0	Alvarado	Brayden	M	55	97155	Basic	2023-03-30	2016-01-09	231963
33246.0	Rosario	Holly	F	31	97164	Gold	2023-11-02	2010-03-21	13691
33247.0	Peña	Violet	F	37	97273	Platinum	2023-08-19	2011-06-08	537039
33249.0	Torres	Heather	F	66	97312	Basic	2022-06-11	2006-07-17	951596
33250.0	Mora	Luca	M	38	97162	Platinum	2023-03-13	2014-07-07	790748
33251.0	Reyes	Dorothy	F	39	97461	Platinum	2023-08-08	2019-08-01	398911
33252.0	Juárez	Gene	M	74	97322	Basic	2023-04-04	2005-01-28	140058
33253.0	Lavoie	Sharon	F	61	97318	Gold	2022-07-24	2016-01-16	688816
33254.0	Morales	Lonnie	M	22	97456	Gold	2022-12-06	2013-08-05	694511
33255.0	Scott	Norman	M	41	97317	Gold	2023-01-09	2011-04-11	537039
33256.0	Herrera	Curtis	M	70	97140	Basic	2022-03-22	2007-07-18	761635
33257.0	Díaz	Patrick	M	26	97227	Obsidian	2023-06-05	2010-11-01	9174
33258.0	Johnson	Ronald	M	70	97295	Infinity	2022-04-27	2003-05-08	334611
33259.0	Salas	Zachary	M	19	97192	Basic	2023-07-18	2014-10-09	862514
33261.0	López	Frederick	M	25	97474	Platinum	2022-05-10	2008-11-02	368405
33262.0	Salinas	Betty	F	34	97334	Basic	2023-09-25	2003-01-01	688816
33263.0	Ponce	Melanie	F	55	97413	Basic	2023-11-18	2003-04-10	828133
33264.0	Salas	Christian	M	23	97203	Basic	2022-10-21	2008-07-20	537039
33265.0	Lewis	Gianna	F	36	97219	Basic	2023-07-19	2014-09-25	786831
33266.0	López	Trenton	M	47	97338	Gold	2023-10-08	2022-11-02	303951
33267.0	Morin	Jasmin	F	47	97443	Gold	2022-11-04	2004-06-17	308375
33268.0	Rojas	Jack	M	58	97125	Infinity	2023-08-18	2013-02-19	856782
33269.0	Santana	Brantley	M	21	97242	Gold	2023-12-10	2011-03-30	241419
33270.0	Navarro	Earl	M	57	97355	Gold	2022-06-28	2013-08-25	766220
33271.0	Solís	Gerald	M	74	97160	Gold	2023-01-22	2008-02-06	300648
33272.0	Romero	Carl	M	31	97188	Gold	2023-11-12	2010-10-23	526697
33273.0	Gagnon	Lucille	F	32	97138	Gold	2023-11-14	2017-09-24	596132
33274.0	Araya	Ernest	M	54	97356	Gold	2023-03-29	2003-08-03	431665
33275.0	Garcia	Annie	F	40	97120	Basic	2023-01-13	2020-02-19	601639
33276.0	Medina	Declan	M	47	97407	Basic	2022-11-02	2021-04-30	395560
33277.0	Salinas	Vanessa	F	45	97351	Platinum	2023-02-02	2010-06-19	169366
33278.0	Nguyen	Spencer	M	57	97395	Basic	2022-09-17	2018-09-10	631289
33279.0	Castillo	Loretta	F	55	97176	Basic	2023-04-16	2014-06-10	567716
33280.0	Garza	Randolph	M	57	97181	Basic	2023-08-21	2005-06-22	297649
33281.0	Fuentes	Diane	F	32	97297	Basic	2023-07-14	2018-05-15	304152
33282.0	Green	Garry	M	51	97472	Platinum	2023-10-25	2020-12-10	370089
33283.0	Orellana	Benjamin	M	35	97138	Basic	2022-11-25	2015-04-27	275073
33284.0	Estrada	Antonio	M	58	97410	Gold	2023-01-25	2005-12-25	328170
33285.0	Morales	Austin	M	40	97309	Basic	2023-09-21	2018-12-25	34674
33286.0	Bell	Olivia	F	31	97261	Basic	2023-01-06	2016-04-30	463304
33287.0	Rangel	Denise	F	44	97475	Obsidian	2023-10-18	2021-09-07	363251
33288.0	Mejía	Jayce	M	25	97426	Platinum	2023-09-23	2011-09-09	500676
33289.0	Cortez	Laurie	F	28	97195	Platinum	2023-06-25	2006-11-17	363288
33290.0	Campos	Diego	M	38	97382	Basic	2023-05-25	2003-12-22	330972
33291.0	First 20	Lindsey	F	23	97252	Gold	2023-01-11	2007-11-16	236836
33292.0	Roy	Katrina	F	54	97130	Basic	2023-08-04	2005-08-13	111598
33293.0	Gagné	Roberta	F	69	97233	Basic	2023-11-01	2019-09-16	590995
33295.0	Garcia	Norman	M	25	97339	Gold	2023-12-15	2009-10-29	264758
33296.0	Lavoie	Ernest	M	29	97393	Basic	2023-01-23	2007-09-13	723516
33297.0	Silva	Briana	F	59	97185	Gold	2023-10-12	2015-10-23	858155
33298.0	Rojas	Jayla	F	56	97189	Gold	2023-04-29	2017-03-28	631479
33299.0	Ibarra	Madeline	F	46	97294	Gold	2023-12-15	2010-08-22	688777
33300.0	Gonzalez	Tanya	F	62	97329	Basic	2023-06-22	2016-04-18	104096
33301.0	Tremblay	Maryann	F	36	97439	Basic	2022-07-03	2004-07-28	858628
33302.0	Vega	Chester	M	76	97154	Gold	2023-02-14	2009-03-12	603458
33303.0	Gauthier	Edwin	M	53	97444	Obsidian	2023-04-04	2007-06-26	896935
33304.0	Rojas	Wyatt	M	37	97297	Obsidian	2023-11-05	2021-09-06	723015
33305.0	Mejía	Kurt	M	21	97308	Platinum	2023-02-22	2021-10-15	108466
33306.0	López	Makayla	F	59	97204	Basic	2023-11-18	2022-01-17	536420
33307.0	Fuentes	Abby	F	64	97264	Obsidian	2023-05-28	2010-09-25	336196
33308.0	Sullivan	Jon	M	75	97198	Basic	2023-05-19	2022-11-03	793954
33309.0	Martinez	Becky	F	45	97299	Platinum	2023-08-19	2014-08-13	927130
33310.0	Long	Lance	M	48	97437	Basic	2023-03-19	2022-08-01	888302
33311.0	García	Cesar	M	41	97406	Basic	2022-08-08	2016-09-14	493533
33312.0	Taylor	Nicolas	M	43	97178	Basic	2023-04-20	2014-01-17	533730
33313.0	González	Yesenia	F	38	97480	Gold	2022-06-09	2018-07-14	167377
33314.0	Salinas	Athena	F	63	97348	Basic	2023-02-03	2020-09-12	495384
33315.0	Hall	Tammie	F	37	97386	Basic	2023-06-21	2012-03-19	625698
33316.0	Gagné	Jon	M	46	97217	Platinum	2023-08-23	2007-06-11	700495
33317.0	Peterson	Tracey	F	27	97473	Gold	2022-04-24	2020-12-26	495780
33318.0	Rivera	Theodore	M	59	97299	Basic	2023-12-15	2007-11-27	395013
33319.0	Portillo	Richard	M	52	97142	Gold	2023-08-23	2010-01-07	688816
33320.0	Herrera	Isabelle	F	63	97256	Basic	2022-01-25	2011-05-07	761635
33321.0	De León	Monica	F	56	97162	Gold	2023-05-29	2020-09-14	208762
33322.0	Salazar	Tucker	M	24	97338	Gold	2023-09-28	2018-06-29	275073
33323.0	Clark	Silas	M	35	97488	Basic	2023-04-03	2005-03-16	565986
33324.0	Aguirre	Elizabeth	F	35	97283	Basic	2023-08-14	2012-01-01	338917
33325.0	Fortin	Sonya	F	25	97362	Basic	2023-02-08	2009-04-08	328170
33326.0	Díaz	Lillie	F	47	97418	Basic	2023-07-25	2007-12-09	197090
33327.0	Rojas	Melissa	F	38	97231	Basic	2023-05-22	2007-05-03	524356
33328.0	Roy	Angela	F	60	97390	Basic	2022-04-25	2005-05-05	299161
33329.0	Segura	Jackie	M	43	97441	Obsidian	2023-11-28	2005-06-02	701156
33330.0	Segura	Jackie	F	46	97263	Infinity	2023-04-01	2006-04-19	955679
33331.0	Guerrero	Jonah	M	42	97289	Basic	2022-01-26	2015-08-17	852817
33333.0	Aguirre	Brooklyn	F	61	97444	Gold	2023-04-25	2009-05-20	434579
33334.0	Suárez	Yolanda	F	61	97413	Basic	2023-11-04	2014-03-17	308375
33335.0	de la Cruz	Edith	F	35	97426	Gold	2022-10-03	2014-02-17	594987
33336.0	Garza	Joan	F	68	97265	Basic	2023-03-29	2015-04-24	77273
33337.0	Nguyen	Jameson	M	32	97388	Basic	2023-08-01	2018-05-31	537039
33338.0	Vásquez	Wesley	M	26	97118	Basic	2022-07-02	2022-02-10	138926
33339.0	Tremblay	Chester	M	41	97261	Basic	2022-03-24	2011-03-10	501466
33340.0	Domínguez	Braden	M	41	97171	Basic	2023-04-17	2022-05-10	694786
33341.0	Morin	Gabriela	F	67	97472	Platinum	2023-08-05	2016-09-24	832680
33342.0	Perry	Darius	M	53	97374	Basic	2022-08-15	2021-03-07	994789
33343.0	Rodríguez	Miranda	F	74	97177	Infinity	2018-04-05	2005-02-06	696622
33344.0	Rojas	Jeanne	F	28	97123	Gold	2023-08-22	2017-08-10	236397
33345.0	Hernández	Aimee	F	52	97407	Obsidian	2023-04-22	2003-05-01	863272
33346.0	Roy	Paula	F	27	97246	Infinity	2023-05-03	2017-07-12	498542
33347.0	Rojas	Brielle	F	32	97360	Basic	2023-02-25	2019-06-12	264302
33348.0	De Los Santos	Jazmin	F	61	97217	Basic	2023-11-17	2021-09-15	690911
33349.0	Reed	Lilly	F	60	97307	Gold	2022-02-26	2013-05-29	888302
33350.0	Contreras	Rhonda	F	60	97495	Platinum	2023-02-05	2009-12-26	267201
33351.0	Mendoza	Mikayla	F	26	97202	Gold	2022-03-12	2020-08-03	667469
33352.0	Cook	Chase	M	18	97284	Obsidian	2023-03-28	2007-02-21	632210
33353.0	Allen	Terry	M	51	97288	Basic	2023-09-27	2010-01-31	465913
33354.0	Allen	Terry	F	66	97309	Obsidian	2021-03-16	2017-03-04	633644
33355.0	Núñez	Beverly	F	29	97278	Basic	2023-06-07	2017-03-26	793954
33356.0	Torres	Christopher	M	64	97236	Basic	2023-12-09	2006-03-12	632210
33357.0	Juárez	Sheila	F	58	97406	Obsidian	2023-09-27	2017-10-19	823757
33358.0	Santos	Autumn	F	59	97325	Gold	2023-02-12	2015-10-17	166180
33359.0	Phillips	Nicolas	M	33	97223	Basic	2023-02-24	2011-11-23	893870
33360.0	Rivera	Ashton	M	29	97412	Basic	2023-12-24	2007-12-22	985686
33361.0	Fuentes	Riley	M	37	97402	Gold	2023-08-24	2011-06-13	45291
33362.0	Fuentes	Riley	F	27	97375	Platinum	2022-08-11	2016-02-03	460371
33363.0	Nguyen	Ariana	F	62	97376	Platinum	2022-12-28	2010-06-19	495780
33364.0	Méndez	Heather	F	29	97157	Basic	2022-09-26	2012-01-18	950351
33365.0	Hernandez	Randy	M	67	97156	Gold	2023-08-05	2005-07-05	166890
33366.0	Cabrera	Aubree	F	73	97247	Platinum	2023-06-13	2016-03-23	238480
33367.0	Gómez	Marcus	M	58	97322	Basic	2023-03-29	2012-09-01	172099
33370.0	Miranda	Gianna	F	35	97421	Basic	2023-06-17	2019-02-18	492166
33371.0	Brooks	Lucille	F	47	97300	Basic	2023-12-07	2007-10-27	695049
33372.0	Ramírez	Eva	F	69	97269	Platinum	2023-04-22	2003-01-13	140910
33373.0	Ortega	Daniel	M	68	97351	Basic	2023-03-19	2006-01-01	469499
33374.0	Santos	Adrianna	F	65	97129	Basic	2022-07-26	2009-07-03	275073
33375.0	Richardson	Marvin	M	53	97341	Gold	2023-09-11	2015-03-25	591358
33376.0	MacDonald	Alexandra	F	64	97133	Obsidian	2022-02-28	2021-08-21	727331
33377.0	Juárez	Sabrina	F	69	97227	Basic	2022-06-06	2013-12-28	526408
33378.0	MacDonald	Belinda	F	71	97419	Basic	2023-01-26	2010-09-25	892681
33379.0	León	Tara	F	70	97176	Gold	2023-05-28	2006-01-22	858093
33380.0	Molina	Vincent	M	64	97394	Basic	2023-06-24	2010-03-10	428565
33381.0	Díaz	Darrell	M	59	97296	Gold	2023-06-07	2018-05-10	167377
33382.0	Martinez	Gerald	M	35	97183	Basic	2023-10-15	2021-02-13	631479
33383.0	Aguilar	Penny	F	68	97298	Obsidian	2021-10-24	2017-12-30	330318
33384.0	Alvarado	Stefanie	F	62	97131	Basic	2023-04-11	2014-08-01	471687
33385.0	Turner	Meagan	F	48	97135	Basic	2022-08-02	2013-02-08	167825
33386.0	Scott	Serenity	F	31	97414	Basic	2023-10-11	2019-04-25	828598
33387.0	Bennett	Kerry	M	63	97216	Basic	2022-09-12	2012-09-08	395013
33388.0	Bennett	Kerry	F	27	97437	Basic	2022-10-22	2014-07-03	856782
33389.0	García	Elizabeth	F	63	97230	Gold	2023-06-25	2009-04-21	394941
33390.0	Lee	Diane	F	75	97195	Gold	2023-10-27	2005-10-17	172099
33391.0	Powell	Vicky	F	67	97217	Gold	2023-02-16	2009-06-15	894740
33392.0	Rodriguez	Pam	F	31	97323	Gold	2023-05-20	2012-01-23	236836
33393.0	Maldonado	Sawyer	M	53	97397	Gold	2023-05-27	2022-04-21	403315
33394.0	Araya	Shari	F	65	97468	Basic	2023-11-21	2011-03-03	232482
33395.0	Price	Wanda	F	43	97230	Platinum	2022-03-01	2004-08-05	629366
33396.0	Morales	Alana	F	55	97178	Gold	2023-10-26	2017-01-09	852635
33397.0	Reyes	Pat	F	44	97482	Gold	2023-12-31	2009-12-04	469499
33398.0	Sullivan	Andrea	F	74	97206	Basic	2023-02-15	2022-10-17	135337
33400.0	Peterson	Sean	M	53	97364	Basic	2023-01-19	2020-08-01	766276
33401.0	Perez	Yesenia	F	68	97129	Platinum	2022-06-28	2007-07-15	111723
33402.0	Velásquez	Michaela	F	65	97240	Gold	2022-02-12	2014-11-18	633644
33403.0	Gray	Melissa	F	73	97165	Basic	2023-11-06	2018-04-04	403315
33404.0	Fernández	Beatrice	F	66	97407	Basic	2023-09-09	2004-12-20	465400
33405.0	Thomas	Lyla	F	21	97145	Basic	2022-12-29	2020-11-03	137314
33406.0	Rivera	Lucy	F	42	97402	Basic	2023-05-28	2015-07-14	761635
33407.0	De Los Santos	Gary	M	73	97276	Basic	2023-06-09	2017-01-04	537345
33408.0	Márquez	Adrienne	F	39	97258	Platinum	2023-06-16	2019-07-22	657205
33409.0	Ibarra	Everett	M	29	97130	Obsidian	2023-04-11	2014-08-08	926188
33410.0	Meza	Debbie	F	37	97213	Obsidian	2023-05-15	2019-01-03	699724
33411.0	Márquez	King	M	69	97179	Platinum	2023-06-07	2008-02-19	435615
33413.0	Soto	Shannon	M	28	97149	Platinum	2023-08-27	2006-10-30	792195
33414.0	Soto	Shannon	F	56	97220	Basic	2022-06-13	2018-05-01	791078
33415.0	Bailey	Brielle	F	36	97137	Basic	2022-01-11	2018-10-28	209536
33416.0	Long	Jayden	M	74	97395	Basic	2023-10-31	2004-04-14	71340
33417.0	Velásquez	Heather	F	23	97188	Basic	2023-02-20	2012-02-09	330972
33418.0	Tapia	Jonathon	M	72	97225	Platinum	2023-06-03	2009-04-15	632210
33419.0	Vásquez	Margie	F	70	97296	Gold	2023-02-23	2020-02-24	527148
33420.0	Madrigal	Curtis	M	50	97308	Platinum	2023-10-10	2005-03-07	596452
33421.0	Harris	Ruby	F	49	97415	Platinum	2023-06-06	2017-05-09	44785
33422.0	Medina	Guy	M	52	97197	Basic	2023-10-20	2008-12-18	565986
33423.0	Cook	Izabella	F	77	97326	Basic	2023-07-09	2006-01-09	623265
33424.0	Pérez	Melanie	F	72	97173	Basic	2022-12-17	2022-03-01	169688
33425.0	Torres	Clara	F	63	97184	Basic	2023-05-19	2003-09-11	962527
33426.0	Reyes	Raven	F	39	97118	Basic	2023-09-11	2008-08-27	791078
33427.0	Reed	Norma	F	50	97302	Gold	2023-07-13	2016-02-28	696622
33428.0	Álvarez	Ximena	F	44	97432	Basic	2023-06-18	2011-04-26	268644
33429.0	Castillo	Curtis	M	32	97339	Basic	2023-04-08	2009-01-01	987796
33430.0	Maldonado	Terry	M	62	97424	Obsidian	2023-05-20	2013-04-09	469287
33431.0	Maldonado	Terry	F	60	97404	Gold	2023-05-20	2015-02-18	898319
33433.0	Cabrera	Valentina	F	77	97127	Gold	2022-11-10	2018-07-26	629026
33434.0	Álvarez	Monique	F	46	97217	Gold	2023-06-05	2018-07-22	465913
33435.0	Gonzalez	Serenity	F	68	97198	Platinum	2023-10-30	2005-03-03	465400
33436.0	Pacheco	Valerie	F	46	97382	Obsidian	2021-05-29	2010-06-20	99475
33437.0	Madrigal	Gabriela	F	58	97167	Gold	2023-11-02	2015-01-13	622848
33438.0	Adams	Josiah	M	47	97329	Obsidian	2023-12-14	2009-11-03	169859
33439.0	Molina	Jameson	M	66	97286	Basic	2023-02-15	2019-09-19	9610
33440.0	Jiménez	Maxwell	M	32	97413	Gold	2023-09-03	2005-04-23	662185
33441.0	Lavoie	Maryann	F	67	97146	Platinum	2023-10-18	2014-11-16	795037
33442.0	Marroquín	Jillian	F	44	97191	Basic	2023-04-16	2011-01-23	9132
33443.0	Evans	Braxton	M	39	97332	Basic	2022-12-28	2012-07-16	99421
33444.0	Moreno	Priscilla	F	43	97374	Basic	2022-03-10	2020-02-10	426042
33445.0	Thomas	Natasha	F	69	97394	Platinum	2023-07-30	2012-09-20	853141
33446.0	Espinoza	Steve	M	47	97184	Platinum	2023-09-03	2019-09-09	624170
33447.0	Miller	Claude	M	28	97393	Basic	2022-03-03	2021-11-05	368405
33448.0	Castillo	Roy	M	26	97354	Basic	2023-10-16	2022-01-05	723740
33449.0	García	Ava	F	29	97383	Basic	2022-10-20	2017-12-11	927812
33450.0	Domínguez	Grant	M	40	97424	Platinum	2023-08-31	2006-05-14	591279
33451.0	Torres	Gwendolyn	F	31	97220	Basic	2023-03-31	2015-05-20	692198
33452.0	Thomas	Jaxon	M	74	97229	Gold	2022-07-30	2022-05-27	334611
33453.0	Tremblay	Bradley	M	64	97235	Gold	2022-05-09	2010-10-23	98775
33454.0	Delgado	Haley	F	68	97193	Basic	2023-08-14	2009-10-20	601325
33455.0	Rivera	Donna	F	74	97284	Basic	2023-01-21	2003-12-15	465913
33456.0	Molina	Kent	M	31	97133	Basic	2022-11-05	2012-09-11	790748
33457.0	Salinas	Daryl	M	64	97163	Basic	2023-03-05	2020-04-22	560651
33458.0	Reyes	Amber	F	45	97155	Basic	2022-01-21	2003-10-31	591045
33459.0	Molina	Gina	F	25	97476	Platinum	2022-01-03	2008-02-18	856400
33460.0	First 20	Luis	M	65	97432	Gold	2023-12-15	2010-01-23	892681
33461.0	Díaz	Ivy	F	62	97247	Infinity	2023-02-03	2012-02-18	531300
33462.0	Fernández	Sydney	F	26	97279	Basic	2023-06-20	2012-02-18	495913
33464.0	Stewart	Adeline	F	31	97280	Gold	2023-05-24	2022-06-12	791078
33465.0	Salas	Donnie	M	50	97449	Platinum	2023-12-13	2015-11-14	532019
33466.0	Romero	Wendell	M	57	97451	Obsidian	2022-01-25	2018-06-09	501466
33468.0	Peterson	Ethan	M	47	97450	Basic	2023-12-10	2011-02-14	729727
33469.0	Jones	Ryan	M	29	97252	Basic	2023-11-19	2011-09-24	533730
33470.0	Acosta	Shari	F	76	97420	Basic	2023-09-15	2017-10-15	865377
33471.0	Torres	Carter	M	40	97421	Basic	2023-07-05	2008-12-26	852635
33472.0	Rosales	Summer	F	33	97306	Platinum	2022-06-23	2016-11-15	691535
33473.0	Mitchell	Joanna	F	35	97452	Gold	2023-03-08	2014-01-14	567719
33474.0	Watson	Donnie	M	56	97148	Obsidian	2023-10-27	2018-01-19	267201
33475.0	Perry	Alexis	M	76	97160	Platinum	2023-06-10	2007-01-10	5117
33476.0	Perry	Alexis	F	59	97124	Basic	2023-12-14	2016-09-15	135337
33477.0	Valdez	Delilah	F	26	97346	Basic	2022-10-16	2009-12-08	231963
33478.0	Powell	Dominique	F	73	97424	Gold	2023-06-03	2011-04-29	267072
33479.0	López	Oliver	M	70	97208	Basic	2023-03-18	2020-03-02	728326
33481.0	Allen	Landon	M	43	97194	Basic	2023-11-07	2018-11-03	625462
33482.0	Espinoza	Jayla	F	58	97150	Basic	2022-10-14	2021-10-20	688658
33483.0	Walker	Annette	F	47	97329	Basic	2023-09-14	2007-02-07	141656
33484.0	Morin	Kenneth	M	76	97479	Gold	2023-11-27	2013-08-23	626279
33485.0	Moore	Bryson	M	26	97325	Platinum	2022-08-31	2019-02-19	201089
33486.0	Ramos	Jo	F	40	97193	Gold	2023-04-03	2005-01-17	790748
33487.0	Villalobos	Leilani	F	68	97332	Basic	2023-05-15	2008-05-21	524940
33488.0	Sanders	Floyd	M	71	97131	Basic	2022-07-02	2021-04-28	532016
33489.0	Sandoval	Judith	F	76	97342	Infinity	2022-06-02	2013-01-13	334611
33490.0	Rodríguez	Wendy	F	49	97353	Obsidian	2022-11-11	2007-03-26	721038
33491.0	Rivas	Alexandria	F	60	97490	Infinity	2021-09-13	2006-11-05	462812
33492.0	Mitchell	Sergio	M	41	97324	Basic	2023-04-13	2017-06-12	267382
33493.0	Nelson	Robyn	F	76	97271	Basic	2023-08-21	2008-04-12	592020
33494.0	Aguirre	Peyton	M	52	97450	Gold	2023-12-31	2005-10-09	368405
33495.0	Aguirre	Peyton	F	43	97386	Platinum	2023-10-16	2018-08-30	496352
33496.0	Flores	Mathew	M	56	97219	Gold	2023-04-15	2018-05-06	790155
33497.0	Rodriguez	Patrick	M	57	97426	Gold	2023-02-11	2019-12-07	756112
33498.0	Alvarado	Eva	F	52	97334	Gold	2023-12-29	2013-10-24	961825
33499.0	Jiménez	Tiffany	F	22	97198	Obsidian	2022-03-09	2018-03-30	733918
33500.0	Meza	Matthew	M	61	97428	Basic	2023-01-29	2011-10-02	524356
33501.0	Clark	Allan	M	36	97117	Gold	2023-01-26	2004-10-26	792417
33502.0	Ramírez	Vincent	M	40	97132	Platinum	2023-04-25	2018-02-10	137581
33503.0	Ortíz	Lisa	F	37	97346	Basic	2023-05-03	2005-12-08	264650
33504.0	Jones	Ashlyn	F	31	97209	Infinity	2020-03-28	2008-04-26	4979
33505.0	Morales	Lewis	M	40	97410	Basic	2023-06-20	2016-02-16	201281
33506.0	López	Sally	F	66	97284	Obsidian	2022-05-04	2012-08-07	792195
33507.0	Johnson	Patsy	F	26	97126	Basic	2023-12-26	2012-12-31	526408
