EID	Course_ID	Course_Name	Course_Hours	Course_Date	Last_Name	First_Name	Sex
692930	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2011-02-18	Sánchez	Marianne	F
692930	600	Emotional Intelligence for Managers	1.0	2019-08-04	Sánchez	Marianne	F
692930	600	Emotional Intelligence for Managers	1.0	2010-03-20	Sánchez	Marianne	F
693051	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2018-11-06	Ramírez	Gabriel	M
693051	400	Smart Phones and Dumb People: Know Your Audience	3.0	2014-08-07	Ramírez	Gabriel	M
693051	400	Smart Phones and Dumb People: Know Your Audience	3.0		Ramírez	Gabriel	M
693051	500	What Does this Button Do?	4.0	2021-11-03	Ramírez	Gabriel	M
693051	500	What Does this Button Do?	4.0	2020-12-18	Ramírez	Gabriel	M
693051	400	Smart Phones and Dumb People: Know Your Audience	3.0	2022-08-06	Ramírez	Gabriel	M
693051	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2021-02-11	Ramírez	Gabriel	M
693051	600	Emotional Intelligence for Managers	1.0	2022-07-06	Ramírez	Gabriel	M
693051	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2010-01-07	Ramírez	Gabriel	M
693113	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2013-05-10	Rodríguez	Riley	M
693113	300	How to Sell Phone Warranties	3.0	2012-02-23	Rodríguez	Riley	M
693113	300	How to Sell Phone Warranties	3.0	2010-05-05	Rodríguez	Riley	M
693163	500	What Does this Button Do?	4.0	2020-07-13	Muñoz	Eli	M
693163	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2015-07-17	Muñoz	Eli	M
693210	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2015-09-24	Cabrera	Josephine	F
693210	700	Emotional Intelligence for Employees	3.0	2015-08-15	Cabrera	Josephine	F
693534	700	Emotional Intelligence for Employees	3.0	2016-01-12	Sánchez	Riley	F
693549	600	Emotional Intelligence for Managers	1.0	2010-05-12	Rivera	Diamond	F
693549	400	Smart Phones and Dumb People: Know Your Audience		2015-12-10	Rivera	Diamond	F
693549	700	Emotional Intelligence for Employees	3.0	2022-01-08	Rivera	Diamond	F
693549	600	Emotional Intelligence for Managers	1.0		Rivera	Diamond	F
693549	300	How to Sell Phone Warranties	3.0	2014-09-28	Rivera	Diamond	F
693586	700	Emotional Intelligence for Employees	3.0	2019-02-14	Peña	Tami	F
694019	300	How to Sell Phone Warranties	3.0	2011-11-14	Johnson	Neil	M
694019	500	What Does this Button Do?	4.0	2022-04-04	Johnson	Neil	M
694019	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2021-07-30	Johnson	Neil	M
694019	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2014-04-06	Johnson	Neil	M
694019	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-11-30	Johnson	Neil	M
694021	500	What Does this Button Do?	4.0	2017-08-06	Muñoz	Sadie	F
694021	500	What Does this Button Do?	4.0	2015-08-17	Muñoz	Sadie	F
694021	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2019-01-06	Muñoz	Sadie	F
694021	400	Smart Phones and Dumb People: Know Your Audience	3.0	2022-09-19	Muñoz	Sadie	F
694021	500	What Does this Button Do?	4.0	2011-02-11	Muñoz	Sadie	F
694021	300	How to Sell Phone Warranties	3.0	2014-12-08	Muñoz	Sadie	F
694021	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-06-01	Muñoz	Sadie	F
694021	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-10-20	Muñoz	Sadie	F
694021	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Muñoz	Sadie	F
694361	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2013-05-03	Velásquez	Edwin	M
694361	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2011-02-01	Velásquez	Edwin	M
694361	300	How to Sell Phone Warranties	3.0	2018-06-04	Velásquez	Edwin	M
694361	700	Emotional Intelligence for Employees		2011-09-25	Velásquez	Edwin	M
694361	500	What Does this Button Do?	4.0	2022-09-10	Velásquez	Edwin	M
694361	600	Emotional Intelligence for Managers	1.0	2014-04-14	Velásquez	Edwin	M
694361	300	How to Sell Phone Warranties	3.0	2014-10-02	Velásquez	Edwin	M
694361	400	Smart Phones and Dumb People: Know Your Audience	3.0	2014-11-04	Velásquez	Edwin	M
694511	500	What Does this Button Do?	4.0	2012-01-15	Young	Kaitlin	F
694511	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2015-01-21	Young	Kaitlin	F
694511	700	Emotional Intelligence for Employees	3.0	2019-01-03	Young	Kaitlin	F
694511	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2020-10-11	Young	Kaitlin	F
694511	300	How to Sell Phone Warranties		2013-05-25	Young	Kaitlin	F
694511	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-02-03	Young	Kaitlin	F
694511	400	Smart Phones and Dumb People: Know Your Audience	3.0	2013-12-09	Young	Kaitlin	F
694511	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2022-11-08	Young	Kaitlin	F
694637	700	Emotional Intelligence for Employees	3.0	2013-12-12	Morgan	Rose	F
694637	300	How to Sell Phone Warranties	3.0	2021-09-28	Morgan	Rose	F
694637	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2018-02-11	Morgan	Rose	F
694637	600	Emotional Intelligence for Managers	1.0	2011-03-02	Morgan	Rose	F
694786	300	How to Sell Phone Warranties	3.0	2021-05-30	López	Tony	M
694786	500	What Does this Button Do?	4.0	2022-01-11	López	Tony	M
694786	700	Emotional Intelligence for Employees	3.0	2020-08-04	López	Tony	M
694786	500	What Does this Button Do?	4.0	2010-06-03	López	Tony	M
694786	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-03-22	López	Tony	M
694786	700	Emotional Intelligence for Employees	3.0	2012-09-10	López	Tony	M
694786	400	Smart Phones and Dumb People: Know Your Audience	3.0	2019-08-16	López	Tony	M
694786	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2013-03-14	López	Tony	M
694786	400	Smart Phones and Dumb People: Know Your Audience	3.0	2021-07-22	López	Tony	M
694894	600	Emotional Intelligence for Managers	1.0	2021-07-14	Bailey	Terry	M
694894	700	Emotional Intelligence for Employees	3.0	2017-01-06	Bailey	Terry	M
694894	500	What Does this Button Do?	4.0	2015-04-07	Bailey	Terry	M
694894	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2020-04-21	Bailey	Terry	M
694894	400	Smart Phones and Dumb People: Know Your Audience	3.0	2020-06-09	Bailey	Terry	M
694894	500	What Does this Button Do?	4.0	2012-12-08	Bailey	Terry	M
694894	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-11-17	Bailey	Terry	M
694894	500	What Does this Button Do?	4.0	2016-03-25	Bailey	Terry	M
695049	300	How to Sell Phone Warranties	3.0	2014-09-27	Wright	Angela	F
695049	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2015-03-31	Wright	Angela	F
695049	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2016-12-30	Wright	Angela	F
695118	500	What Does this Button Do?	4.0	2015-01-27	Morgan	Cecil	M
695118	300	How to Sell Phone Warranties	3.0	2015-04-07	Morgan	Cecil	M
695118	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2019-06-02	Morgan	Cecil	M
695118	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2010-10-16	Morgan	Cecil	M
695144	700	Emotional Intelligence for Employees	3.0	2017-05-24	López	Brittany	F
695144	600	Emotional Intelligence for Managers	1.0	2014-09-01	López	Brittany	F
695144	300	How to Sell Phone Warranties	3.0	2017-05-30	López	Brittany	F
695144	300	How to Sell Phone Warranties	3.0	2010-09-07	López	Brittany	F
695144	500	What Does this Button Do?	4.0	2016-04-23	López	Brittany	F
695144	500	What Does this Button Do?	4.0	2014-07-22	López	Brittany	F
695144	600	Emotional Intelligence for Managers	1.0	2016-10-11	López	Brittany	F
695144	700	Emotional Intelligence for Employees	3.0	2010-02-26	López	Brittany	F
695144	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		López	Brittany	F
695810	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Vargas	Louise	F
695810	500	What Does this Button Do?	4.0	2014-06-26	Vargas	Louise	F
695810	500	What Does this Button Do?	4.0	2015-06-09	Vargas	Louise	F
695810	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2015-04-08	Vargas	Louise	F
695810	500	What Does this Button Do?	4.0	2021-11-18	Vargas	Louise	F
695810	400	Smart Phones and Dumb People: Know Your Audience	3.0	2020-12-03	Vargas	Louise	F
695810	300	How to Sell Phone Warranties	3.0		Vargas	Louise	F
695810	700	Emotional Intelligence for Employees	3.0	2019-11-06	Vargas	Louise	F
695810	500	What Does this Button Do?	4.0	2021-03-17	Vargas	Louise	F
695810	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2013-09-23	Vargas	Louise	F
696343	400	Smart Phones and Dumb People: Know Your Audience	3.0	2017-01-24	Vásquez	Emery	F
696343	400	Smart Phones and Dumb People: Know Your Audience	3.0		Vásquez	Emery	F
696343	500	What Does this Button Do?	4.0	2016-08-12	Vásquez	Emery	F
696343	600	Emotional Intelligence for Managers	1.0	2012-09-04	Vásquez	Emery	F
696343	700	Emotional Intelligence for Employees	3.0	2012-10-27	Vásquez	Emery	F
696343	300	How to Sell Phone Warranties	3.0	2016-09-12	Vásquez	Emery	F
696343	600	Emotional Intelligence for Managers		2013-05-22	Vásquez	Emery	F
696343	700	Emotional Intelligence for Employees	3.0	2013-03-30	Vásquez	Emery	F
696343	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Vásquez	Emery	F
696343	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2021-12-07	Vásquez	Emery	F
696622	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-04-03	Guerrero	Meghan	F
696622	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2015-08-18	Guerrero	Meghan	F
696622	400	Smart Phones and Dumb People: Know Your Audience	3.0	2010-04-05	Guerrero	Meghan	F
696622	700	Emotional Intelligence for Employees	3.0	2015-07-07	Guerrero	Meghan	F
696622	700	Emotional Intelligence for Employees	3.0	2017-04-19	Guerrero	Meghan	F
696622	700	Emotional Intelligence for Employees	3.0	2011-12-20	Guerrero	Meghan	F
696622	300	How to Sell Phone Warranties	3.0		Guerrero	Meghan	F
696622	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Guerrero	Meghan	F
696940	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2016-03-31	Rogers	Latoya	F
696940	700	Emotional Intelligence for Employees	3.0	2022-02-22	Rogers	Latoya	F
697299	400	Smart Phones and Dumb People: Know Your Audience	3.0	2013-04-15	López	Cassandra	F
697299	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2017-07-31	López	Cassandra	F
697299	300	How to Sell Phone Warranties	3.0	2019-11-12	López	Cassandra	F
697299	600	Emotional Intelligence for Managers	1.0	2017-07-26	López	Cassandra	F
697299	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2016-03-14	López	Cassandra	F
697299	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2021-12-09	López	Cassandra	F
697299	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2019-08-11	López	Cassandra	F
697299	700	Emotional Intelligence for Employees	3.0	2022-05-26	López	Cassandra	F
698145	500	What Does this Button Do?	4.0	2018-04-05	Bailey	Shaun	M
698145	300	How to Sell Phone Warranties	3.0	2012-10-22	Bailey	Shaun	M
698145	300	How to Sell Phone Warranties	3.0	2022-02-25	Bailey	Shaun	M
698145	700	Emotional Intelligence for Employees	3.0	2015-04-30	Bailey	Shaun	M
698145	400	Smart Phones and Dumb People: Know Your Audience	3.0	2018-08-26	Bailey	Shaun	M
698145	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Bailey	Shaun	M
698145	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2015-11-22	Bailey	Shaun	M
698837	500	What Does this Button Do?	4.0	2017-11-06	Peña	Carol	F
698837	300	How to Sell Phone Warranties	3.0	2013-08-02	Peña	Carol	F
698837	500	What Does this Button Do?	4.0	2021-11-24	Peña	Carol	F
698837	700	Emotional Intelligence for Employees	3.0	2018-05-25	Peña	Carol	F
698837	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-08-05	Peña	Carol	F
698837	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2016-11-28	Peña	Carol	F
698837	400	Smart Phones and Dumb People: Know Your Audience	3.0	2017-10-15	Peña	Carol	F
698837	700	Emotional Intelligence for Employees	3.0	2013-06-11	Peña	Carol	F
699087	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Cárdenas	Giselle	F
699087	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2014-01-13	Cárdenas	Giselle	F
699087	500	What Does this Button Do?	4.0	2019-10-19	Cárdenas	Giselle	F
699087	300	How to Sell Phone Warranties	3.0		Cárdenas	Giselle	F
699087	300	How to Sell Phone Warranties	3.0		Cárdenas	Giselle	F
699087	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2014-05-28	Cárdenas	Giselle	F
699087	500	What Does this Button Do?	4.0		Cárdenas	Giselle	F
699087	400	Smart Phones and Dumb People: Know Your Audience	3.0	2021-03-06	Cárdenas	Giselle	F
699155	600	Emotional Intelligence for Managers	1.0	2012-10-28	Miranda	Dave	M
699155	600	Emotional Intelligence for Managers	1.0		Miranda	Dave	M
699155	700	Emotional Intelligence for Employees	3.0	2021-11-04	Miranda	Dave	M
699155	700	Emotional Intelligence for Employees	3.0	2010-04-23	Miranda	Dave	M
699155	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2018-09-03	Miranda	Dave	M
699155	700	Emotional Intelligence for Employees	3.0	2017-11-03	Miranda	Dave	M
699155	700	Emotional Intelligence for Employees	3.0	2011-04-15	Miranda	Dave	M
699155	300	How to Sell Phone Warranties	3.0	2010-02-05	Miranda	Dave	M
699155	700	Emotional Intelligence for Employees	3.0	2013-08-11	Miranda	Dave	M
699449	600	Emotional Intelligence for Managers	1.0		Martínez	Isla	F
699449	300	How to Sell Phone Warranties	3.0	2018-01-30	Martínez	Isla	F
699449	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Martínez	Isla	F
699449	700	Emotional Intelligence for Employees	3.0	2022-03-05	Martínez	Isla	F
699449	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2012-09-25	Martínez	Isla	F
699449	500	What Does this Button Do?	4.0	2016-10-27	Martínez	Isla	F
699449	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-11-05	Martínez	Isla	F
699449	400	Smart Phones and Dumb People: Know Your Audience	3.0	2010-05-30	Martínez	Isla	F
699449	700	Emotional Intelligence for Employees	3.0	2015-07-13	Martínez	Isla	F
699449	600	Emotional Intelligence for Managers	1.0	2020-04-19	Martínez	Isla	F
699489	300	How to Sell Phone Warranties	3.0	2010-09-14	Chávez	Earnest	M
699489	500	What Does this Button Do?	4.0	2011-11-15	Chávez	Earnest	M
699489	600	Emotional Intelligence for Managers	1.0	2018-01-30	Chávez	Earnest	M
699489	300	How to Sell Phone Warranties	3.0	2014-12-20	Chávez	Earnest	M
699489	600	Emotional Intelligence for Managers	1.0	2010-02-06	Chávez	Earnest	M
699489	300	How to Sell Phone Warranties	3.0		Chávez	Earnest	M
699489	400	Smart Phones and Dumb People: Know Your Audience	3.0	2019-01-15	Chávez	Earnest	M
699489	400	Smart Phones and Dumb People: Know Your Audience	3.0	2015-05-22	Chávez	Earnest	M
699489	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2018-08-12	Chávez	Earnest	M
699683	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2010-11-27	Castillo	Ruth	F
699683	300	How to Sell Phone Warranties	3.0	2013-01-09	Castillo	Ruth	F
699724	500	What Does this Button Do?	4.0	2012-04-03	Álvarez	Cindy	F
699724	600	Emotional Intelligence for Managers	1.0	2019-10-07	Álvarez	Cindy	F
699724	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Álvarez	Cindy	F
699724	700	Emotional Intelligence for Employees	3.0	2010-03-01	Álvarez	Cindy	F
699724	400	Smart Phones and Dumb People: Know Your Audience	3.0	2021-08-02	Álvarez	Cindy	F
699724	700	Emotional Intelligence for Employees	3.0	2022-05-12	Álvarez	Cindy	F
699754	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2015-03-28	López	Johnny	M
699754	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2020-02-18	López	Johnny	M
699754	700	Emotional Intelligence for Employees	3.0	2021-07-01	López	Johnny	M
699754	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2014-05-25	López	Johnny	M
699754	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2022-04-27	López	Johnny	M
699754	700	Emotional Intelligence for Employees	3.0	2018-01-18	López	Johnny	M
699754	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2013-07-20	López	Johnny	M
700205	600	Emotional Intelligence for Managers	1.0	2017-03-14	Villalobos	Dennis	M
700205	500	What Does this Button Do?	4.0	2019-01-30	Villalobos	Dennis	M
700205	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2017-11-19	Villalobos	Dennis	M
700205	600	Emotional Intelligence for Managers	1.0	2013-05-03	Villalobos	Dennis	M
700205	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-01-24	Villalobos	Dennis	M
700205	300	How to Sell Phone Warranties	3.0	2021-08-26	Villalobos	Dennis	M
700205	700	Emotional Intelligence for Employees	3.0	2010-01-10	Villalobos	Dennis	M
700205	400	Smart Phones and Dumb People: Know Your Audience	3.0		Villalobos	Dennis	M
700205	700	Emotional Intelligence for Employees	3.0	2021-03-28	Villalobos	Dennis	M
700205	500	What Does this Button Do?	4.0	2021-01-02	Villalobos	Dennis	M
700218	500	What Does this Button Do?	4.0	2018-09-08	Ramos	Christina	F
700257	600	Emotional Intelligence for Managers	1.0	2015-09-09	Velásquez	Damian	M
700495	300	How to Sell Phone Warranties	3.0	2010-07-10	Johnson	Natalia	F
700495	500	What Does this Button Do?	4.0	2014-06-16	Johnson	Natalia	F
700495	700	Emotional Intelligence for Employees	3.0	2020-06-11	Johnson	Natalia	F
700495	600	Emotional Intelligence for Managers	1.0	2018-04-08	Johnson	Natalia	F
700495	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2013-08-16	Johnson	Natalia	F
700495	400	Smart Phones and Dumb People: Know Your Audience	3.0	2019-05-14	Johnson	Natalia	F
700495	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-03-01	Johnson	Natalia	F
700495	400	Smart Phones and Dumb People: Know Your Audience	3.0		Johnson	Natalia	F
700495	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2022-03-11	Johnson	Natalia	F
700558	700	Emotional Intelligence for Employees	3.0	2015-03-24	Roy	Jay	M
700558	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2013-02-13	Roy	Jay	M
700558	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2020-06-22	Roy	Jay	M
700558	700	Emotional Intelligence for Employees	3.0	2010-03-23	Roy	Jay	M
700558	400	Smart Phones and Dumb People: Know Your Audience	3.0	2020-02-25	Roy	Jay	M
700558	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2012-03-14	Roy	Jay	M
700558	300	How to Sell Phone Warranties	3.0	2018-10-01	Roy	Jay	M
700558	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2021-01-02	Roy	Jay	M
700558	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2020-07-06	Roy	Jay	M
700576	400	Smart Phones and Dumb People: Know Your Audience	3.0	2018-06-23	Moore	Eli	M
700576	700	Emotional Intelligence for Employees	3.0	2012-01-15	Moore	Eli	M
700576	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2011-09-02	Moore	Eli	M
700576	300	How to Sell Phone Warranties	3.0	2020-05-14	Moore	Eli	M
700576	600	Emotional Intelligence for Managers	1.0	2013-10-02	Moore	Eli	M
700774	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2018-01-09	Gómez	Dominic	M
700774	300	How to Sell Phone Warranties	3.0	2022-12-20	Gómez	Dominic	M
700901	400	Smart Phones and Dumb People: Know Your Audience	3.0	2020-12-03	Morales	Renee	F
700901	300	How to Sell Phone Warranties	3.0	2018-04-10	Morales	Renee	F
700901	500	What Does this Button Do?	4.0	2020-04-02	Morales	Renee	F
700901	600	Emotional Intelligence for Managers	1.0	2014-11-29	Morales	Renee	F
701099	400	Smart Phones and Dumb People: Know Your Audience	3.0	2022-10-27	Juárez	Allen	M
701099	600	Emotional Intelligence for Managers	1.0	2010-03-18	Juárez	Allen	M
701099	300	How to Sell Phone Warranties		2015-03-13	Juárez	Allen	M
701099	700	Emotional Intelligence for Employees	3.0	2010-06-20	Juárez	Allen	M
701099	600	Emotional Intelligence for Managers	1.0	2010-08-06	Juárez	Allen	M
701099	700	Emotional Intelligence for Employees	3.0	2015-10-25	Juárez	Allen	M
701110	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2018-12-18	Evans	Connor	M
701110	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2010-01-22	Evans	Connor	M
701110	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2011-01-30	Evans	Connor	M
701110	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Evans	Connor	M
701110	600	Emotional Intelligence for Managers	1.0	2012-02-22	Evans	Connor	M
701110	600	Emotional Intelligence for Managers	1.0	2010-09-04	Evans	Connor	M
701110	700	Emotional Intelligence for Employees	3.0	2014-07-30	Evans	Connor	M
701110	300	How to Sell Phone Warranties	3.0	2015-01-07	Evans	Connor	M
701156	200	Is 5G a myth? (And Other Questions You May Hear)			Gonzalez	Amber	F
701156	500	What Does this Button Do?	4.0	2018-05-07	Gonzalez	Amber	F
701156	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2018-03-10	Gonzalez	Amber	F
701156	400	Smart Phones and Dumb People: Know Your Audience	3.0	2018-03-31	Gonzalez	Amber	F
701156	700	Emotional Intelligence for Employees	3.0		Gonzalez	Amber	F
701156	300	How to Sell Phone Warranties	3.0	2017-02-23	Gonzalez	Amber	F
701156	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2011-06-30	Gonzalez	Amber	F
701805	300	How to Sell Phone Warranties	3.0	2010-07-31	Moore	Douglas	M
701805	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2011-09-29	Moore	Douglas	M
701805	300	How to Sell Phone Warranties	3.0	2013-06-27	Moore	Douglas	M
701805	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2014-11-11	Moore	Douglas	M
701805	500	What Does this Button Do?	4.0	2012-12-03	Moore	Douglas	M
701805	500	What Does this Button Do?	4.0	2012-11-27	Moore	Douglas	M
701805	400	Smart Phones and Dumb People: Know Your Audience	3.0	2019-05-07	Moore	Douglas	M
701805	700	Emotional Intelligence for Employees	3.0	2014-08-21	Moore	Douglas	M
701805	500	What Does this Button Do?	4.0	2018-10-27	Moore	Douglas	M
720952	400	Smart Phones and Dumb People: Know Your Audience	3.0	2015-07-18	Portillo	Alexander	M
720952	400	Smart Phones and Dumb People: Know Your Audience	3.0	2022-06-15	Portillo	Alexander	M
720952	700	Emotional Intelligence for Employees	3.0	2019-09-02	Portillo	Alexander	M
720952	300	How to Sell Phone Warranties		2022-02-04	Portillo	Alexander	M
720952	500	What Does this Button Do?	4.0	2016-09-14	Portillo	Alexander	M
720952	300	How to Sell Phone Warranties	3.0	2019-10-25	Portillo	Alexander	M
720952	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2015-03-22	Portillo	Alexander	M
720952	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2020-10-25	Portillo	Alexander	M
720952	700	Emotional Intelligence for Employees	3.0	2018-08-19	Portillo	Alexander	M
720953	600	Emotional Intelligence for Managers	1.0	2021-11-30	Pérez	Christopher	M
721020	300	How to Sell Phone Warranties	3.0	2010-01-09	Cárdenas	Daisy	F
721020	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2021-04-16	Cárdenas	Daisy	F
721020	400	Smart Phones and Dumb People: Know Your Audience		2010-08-11	Cárdenas	Daisy	F
721020	600	Emotional Intelligence for Managers	1.0	2021-08-14	Cárdenas	Daisy	F
721020	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-07-07	Cárdenas	Daisy	F
721020	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2021-09-30	Cárdenas	Daisy	F
721038	700	Emotional Intelligence for Employees	3.0	2021-07-09	Sullivan	Khloe	F
721038	500	What Does this Button Do?	4.0	2016-01-02	Sullivan	Khloe	F
721038	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Sullivan	Khloe	F
721038	300	How to Sell Phone Warranties	3.0	2012-07-15	Sullivan	Khloe	F
721038	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2014-12-27	Sullivan	Khloe	F
721038	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2010-09-21	Sullivan	Khloe	F
721204	700	Emotional Intelligence for Employees	3.0		Pacheco	Eva	F
721597	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2015-02-27	Fernández	Georgia	F
721597	700	Emotional Intelligence for Employees	3.0	2015-09-08	Fernández	Georgia	F
721597	500	What Does this Button Do?	4.0	2012-10-13	Fernández	Georgia	F
721597	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2010-05-31	Fernández	Georgia	F
721597	600	Emotional Intelligence for Managers	1.0	2016-09-25	Fernández	Georgia	F
721597	400	Smart Phones and Dumb People: Know Your Audience	3.0		Fernández	Georgia	F
721597	600	Emotional Intelligence for Managers	1.0	2015-01-16	Fernández	Georgia	F
721597	600	Emotional Intelligence for Managers	1.0	2020-03-12	Fernández	Georgia	F
721597	300	How to Sell Phone Warranties	3.0	2010-02-06	Fernández	Georgia	F
721860	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2011-04-29	Lopez	Lindsey	F
721860	300	How to Sell Phone Warranties	3.0	2015-08-21	Lopez	Lindsey	F
721982	700	Emotional Intelligence for Employees	3.0	2022-10-27	De León	Debra	F
